Group,Excellent ratio,Good ratio,Pass ratio,Fail ratio
0,0.20735823540175682,0.3309341370371271,0.24124595348666658,0.18564725239497545
1,0.1687876197394571,0.2367247924542199,0.3200950885370075,0.1388044169246826
2,0.24382983784275492,0.2992080321385645,0.2742002365252063,0.09773715398745936
3,0.23251554879618608,0.2978656637443906,0.29185103434790044,0.0843380620403438
4,0.1821410033188426,0.39044685841835897,0.24387163267553008,0.156599064640481
5,0.14426604221738,0.25963106119150003,0.2999687852876308,0.12116772739221249
6,0.22184189300539303,0.2731147283798916,0.30330357936119995,0.10633792514074747
7,0.15277122922985314,0.25058832710567785,0.3649971099813201,0.09454027718611491
8,0.1325426717762827,0.14046893769201105,0.6581554092665794,0.044078143652109186
9,0.13431332901230025,0.263098946319969,0.3165824957661117,0.09352760965522824
10,0.08496782982392659,0.17499246944171118,0.32302585972594555,0.17940986794651662
11,0.13554879936686326,0.21280596622355769,0.37041327638114757,0.11090685026000754
12,0.27221434490899377,0.35147265634066166,0.2601933706631777,0.05153687012671959
13,0.1308459042163032,0.2684978762516568,0.28400824503884936,0.13765367547692042
14,0.3115949802982748,0.40416114721118296,0.22287867373313494,0.05380214094558344
15,0.1681467567848438,0.2286969988589142,0.40282348465273776,0.07181043423941004
16,0.28657584599234776,0.3767382481096275,0.2498874916949062,0.05074643302064395
17,0.14335542659277956,0.21611665292463095,0.34149282282448934,0.07512566080492615
18,0.1392152212360918,0.20394919999087308,0.5983332324436806,0.04330229976296805
19,0.14966220905248553,0.25762164016142863,0.33898809127224794,0.07959519565586635
20,0.1504513221490541,0.2784424641597838,0.33310483539506247,0.16874405056094285
21,0.15857925791056504,0.24670029560058096,0.3835775146963833,0.08435712760685743
22,0.14320784497101458,0.44333024392146525,0.1940436945448867,0.16189484079725824
23,0.13904871541523434,0.23677457164813723,0.36450255246866203,0.10573818925323858
24,0.13194944804587738,0.4320013443058178,0.17674114553793063,0.21489005265822025
25,0.1336699475894906,0.26151188148985927,0.30939661537107066,0.09600138663683613
26,0.28741555848933376,0.4161540725432319,0.22700610425505718,0.06913751137043947
27,0.15344320980136839,0.25749382541228755,0.31747109816529395,0.11678100941777626
28,0.3057269663184585,0.39182263586440513,0.22996643889264937,0.07255199256938874
29,0.16768488196915649,0.24475077237450693,0.3240671321422758,0.08205833441244689
30,0.18887803526544106,0.19059715610400998,0.43987434321778074,0.07342173311778141
31,0.15870380473345808,0.2861891715828029,0.2735620357244215,0.10835463617769323
32,0.08836217166827107,0.10873958800574496,0.7362939313075845,0.054018348763375836
33,0.1416369242888875,0.27620796065103953,0.33477868934991295,0.09684413817847715
34,0.10148864790991032,0.11688337135995364,0.7207986326319962,0.05411581331745838
35,0.16254105876467262,0.27511097915300864,0.28734310241273153,0.0791887699251759
36,0.1590376184851071,0.2225377274357287,0.43949943392749624,0.13185291731023652
37,0.1278912245670602,0.23084051324015592,0.34743549892079106,0.07062726884764937
38,0.10267554700974105,0.12856168339457735,0.7046241246066983,0.054205661789639814
39,0.1639402864904379,0.303989432347742,0.27757206465799766,0.15483927180323875
40,0.38665557869119316,0.27481712971616096,0.28698150209224355,0.05902082057212563
41,0.15233725790018393,0.2714210378318307,0.31222090693542076,0.10514003622537217
42,0.15191464276448907,0.253867186985993,0.4493140729526038,0.09691996651359919
43,0.12854604302733685,0.24902687821918149,0.3655424219354157,0.09113947441608189
44,0.13086572391767404,0.23242562261059513,0.29378689783662937,0.23743459507246426
45,0.15333055255308486,0.21704107700605874,0.41156048811253787,0.08027173957194783
46,0.1456361250477765,0.10880696426680853,0.7090658851127094,0.03181582059839014
47,0.12990118613361612,0.26568396874442546,0.2817410262639767,0.11613949137044069
48,0.17494049354636815,0.39411032680830393,0.2566521086945937,0.1453835767898189
49,0.13932520487086214,0.2667016555433047,0.2939403250242291,0.20242329760854383
50,0.0998527438846267,0.1261509032928033,0.7156614639761876,0.05689643981080064
51,0.14328205311757616,0.2743626930842781,0.28212678947754566,0.07953576907616494
52,0.1040331633005882,0.1226595311081246,0.7144065718286186,0.056524852598937705
53,0.15148394315446628,0.29569628881457344,0.2970496418534079,0.1482585039946699
54,0.10253856822249616,0.1258298669333833,0.7246284054715764,0.04838019337626108
55,0.1378426452348357,0.26465507527793447,0.28271119960838187,0.1187123897798952
56,0.09588708703773076,0.111652445424296,0.7406522837128482,0.05582971110006596
57,0.1749424082393105,0.23373723399720198,0.3404776220733307,0.07372992508417366
58,0.09803024110941463,0.11226875464704197,0.7321119996019418,0.05396801218598808
59,0.13278219850382397,0.2667675049638898,0.2884654575212241,0.13415700359966934
60,0.11287531112976076,0.1196053096052293,0.718346072418508,0.047776278104170705
61,0.13206012022884178,0.24144535132675235,0.3190219631093304,0.06657016043531598
62,0.1042323500548854,0.24841791222520304,0.28166054955014885,0.2059980584460281
63,0.1174718746259345,0.19411368079065622,0.49351044654216214,0.06868876835127055
64,0.14202246003529406,0.18199595199293472,0.32484680050115283,0.11989900764089279
65,0.14967211451854284,0.25766348826109303,0.26820915927400374,0.13277572469183402
66,0.14299254052340715,0.2550926689157789,0.3565495466963025,0.20186822696250872
67,0.16410961382052447,0.2520341691472967,0.3333092351370986,0.07535684088493652
68,0.2892265490374424,0.2934481209247456,0.2929633281941857,0.0681982871754048
69,0.20637759866202038,0.2608068491626543,0.30085753534366977,0.06565356850850058
70,0.0852892847220997,0.3836112662680494,0.1771246915294294,0.3443592354403977
71,0.16062775258225226,0.2871150577204919,0.29954563206928664,0.10002682663568889
72,0.23695626462314773,0.30779570375139975,0.23835949599302197,0.19032782338918064
73,0.14661469908496594,0.23276292125231907,0.3725880917721541,0.07583520234236485
74,0.12462119788936066,0.20482260326853718,0.44279537000427227,0.12936389244139446
75,0.1622193755237623,0.2598867254752214,0.3001035735408168,0.08147656289321184
76,0.10476887703835391,0.3597496634798564,0.1916205329236711,0.2994497677475537
77,0.12793962188539876,0.24063939523309408,0.32388523807168623,0.09514947954323608
78,0.12436362957273253,0.20110691849960344,0.586606034640349,0.08050846029183212
79,0.15840757093105068,0.27481159592164817,0.3408028620886389,0.10294009137166833
80,0.12648808252959196,0.27550521708251174,0.30795906565694264,0.2225258840757664
81,0.12321810175239527,0.23336408163306127,0.4392654388069591,0.10607785747252506
82,0.09072805652914648,0.211183965740683,0.23522098983042666,0.21880936651244137
83,0.15547471103256905,0.2914357178752766,0.27644597959092915,0.16026819656315394
84,0.12804662250588153,0.26047276091059274,0.332275283476712,0.2017800157393513
85,0.14428448014112855,0.24542167163537787,0.33264815105415235,0.10058049238023677
86,0.24481396995217092,0.3606904193803321,0.18492483722139602,0.14996055058484498
87,0.14952997616407754,0.24591411205857483,0.3316055432141139,0.0706008496053091
88,0.23779366116720607,0.3529615552051263,0.20090196799500926,0.17451637125520642
89,0.1877603039449684,0.2584961629753922,0.3127444489392056,0.07835201516859748
90,0.2599367184830236,0.4220659675728562,0.21416968532450084,0.08777328471969097
91,0.1351773640056322,0.2413965248859542,0.3408020210423224,0.09050214225198938
92,0.15337159901289416,0.2995635536590653,0.20225439196370465,0.20812441687156358
93,0.19810113708930432,0.2846597280306749,0.3158063529897695,0.06993537547258295
94,0.2118682415840103,0.2183726255612888,0.3427936964415793,0.10141703862857496
95,0.16057795257532756,0.27082794409083133,0.29199782788423323,0.11632595641486262
96,0.14151985515656906,0.32338376948599934,0.2558012864906637,0.24651604719931097
97,0.12899992250596495,0.2190377629343894,0.34982405179250453,0.06802538551231019
98,0.12472548340886636,0.1800705102178619,0.43852707943642694,0.0604991664714899
99,0.1325543422071982,0.251695419753624,0.33717335607006665,0.07553830602828515
100,0.09717424099186674,0.14934031283508248,0.7006969495223315,0.05750619403207574
101,0.1734657817009847,0.27909725768055377,0.29300381057226754,0.06793954234170235
102,0.1523639897107515,0.3042410579186844,0.2944516239669348,0.21680123612205626
103,0.13339153182714714,0.26075691326962785,0.3123651959818894,0.09146103367636024
104,0.13960916289564315,0.3291903649150074,0.27155526334531965,0.1604114096658712
105,0.15862218528084354,0.2753603459417011,0.31753114080824096,0.10972373326945582
106,0.0836565670834544,0.10654872614689545,0.7592849631451373,0.04790170953620713
107,0.1637010161203997,0.3091729025086526,0.290509442049281,0.10531353038450524
108,0.23054895585240504,0.3198886464124927,0.2559698502508153,0.10427180807731845
109,0.1809958789454395,0.2761060107474492,0.2665887825428219,0.0801792163602455
110,0.11994188781142587,0.2677367896688626,0.23843197996864235,0.17081999185093444
111,0.13730458406589324,0.24982910792611268,0.338035187309803,0.07958331273054611
112,0.1861083700632765,0.31466641487818203,0.2754448434964195,0.16711602660000174
113,0.15525952283347988,0.24661830032572057,0.32296695155221034,0.08106471768126958
114,0.16352607891262427,0.3590150643135819,0.20098294376887543,0.16558066458216164
115,0.13714419400189354,0.257362671957292,0.3093548452055749,0.08584622617844903
116,0.09675912461134835,0.11963294730689131,0.7352956298044173,0.045208619388353466
117,0.15657457840629752,0.2798407965429197,0.2833719533692583,0.12620442209997812
118,0.09109012482915835,0.11274490903007192,0.7436451980692689,0.05101715154516183
119,0.15716810719445362,0.2637927400669805,0.2702959557583713,0.088916677993055
